Query_E_coli_index	Subject_E_coli_index	Query_length	Subject_length	Alignment_length	Query_start	Query_end	Subject_start	Subject_end	Aligned_count	Percentage_aligned	Max_score	query.start	subject.start	query.end	subject.end	total	percentage
E_coli_16S_10	4440871	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4340715	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	2461352	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4482177	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	2125996	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	2249576	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4423333	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4368330	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	1603521	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4403252	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4372596	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4297684	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4336009	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4369713	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4456367	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4361211	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4391391	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4333172	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4303690	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4294982	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4407790	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4470852	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4339534	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4447333	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4311782	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4432427	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4445538	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	836673	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	9724	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4444026	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	138363	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	9701	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_10	4410225	1554	1537	1537	4	1540	1	1537	1537	100	1537	3	0	14	0	1537	1
E_coli_16S_10	4424497	1554	1537	1537	4	1540	1	1537	1537	100	1537	3	0	14	0	1537	1
E_coli_16S_10	4469793	1554	1537	1537	4	1540	1	1537	1537	100	1537	3	0	14	0	1537	1
E_coli_16S_10	4324919	1554	1531	1531	4	1534	1	1531	1531	100	1531	3	0	20	0	1531	1
E_coli_16S_10	3892701	1554	1529	1529	6	1534	1	1529	1529	100	1529	5	0	20	0	1529	1
E_coli_16S_10	1126952	1554	1504	1504	20	1523	1	1504	1504	100	1504	19	0	31	0	1504	1
E_coli_16S_10	688236	1554	1490	1490	17	1506	1	1490	1490	100	1490	16	0	48	0	1490	1
E_coli_16S_10	671525	1554	1490	1490	17	1506	1	1490	1490	100	1490	16	0	48	0	1490	1
E_coli_16S_10	788474	1554	1490	1490	17	1506	1	1490	1490	100	1490	16	0	48	0	1490	1
E_coli_16S_10	791421	1554	1490	1490	17	1506	1	1490	1490	100	1490	16	0	48	0	1490	1
E_coli_16S_10	735943	1554	1489	1489	18	1506	1	1489	1489	100	1489	17	0	48	0	1489	1
E_coli_16S_10	710890	1554	1481	1481	26	1506	1	1481	1481	100	1481	25	0	48	0	1481	1
E_coli_16S_10	737924	1554	1481	1481	26	1506	1	1481	1481	100	1481	25	0	48	0	1481	1
E_coli_16S_10	231311	1554	1480	1480	20	1499	1	1480	1480	100	1480	19	0	55	0	1480	1
E_coli_16S_10	781775	1554	1477	1477	30	1506	1	1477	1477	100	1477	29	0	48	0	1477	1
E_coli_16S_10	629680	1554	1471	1471	36	1506	1	1471	1471	100	1471	35	0	48	0	1471	1
E_coli_16S_10	719938	1554	1471	1471	36	1506	1	1471	1471	100	1471	35	0	48	0	1471	1
E_coli_16S_10	734909	1554	1471	1471	36	1506	1	1471	1471	100	1471	35	0	48	0	1471	1
E_coli_16S_10	753913	1554	1471	1471	36	1506	1	1471	1471	100	1471	35	0	48	0	1471	1
E_coli_16S_10	605404	1554	1471	1471	36	1506	1	1471	1471	100	1471	35	0	48	0	1471	1
E_coli_16S_10	163209	1554	1470	1470	28	1497	1	1470	1470	100	1470	27	0	57	0	1470	1
E_coli_16S_10	171108	1554	1469	1469	28	1496	1	1469	1469	100	1469	27	0	58	0	1469	1
E_coli_16S_10	774417	1554	1469	1469	36	1504	1	1469	1469	100	1469	35	0	50	0	1469	1
E_coli_16S_10	169570	1554	1468	1468	28	1495	1	1468	1468	100	1468	27	0	59	0	1468	1
E_coli_16S_10	168721	1554	1468	1468	28	1495	1	1468	1468	100	1468	27	0	59	0	1468	1
E_coli_16S_10	163640	1554	1468	1468	28	1495	1	1468	1468	100	1468	27	0	59	0	1468	1
E_coli_16S_10	167968	1554	1467	1467	28	1494	1	1467	1467	100	1467	27	0	60	0	1467	1
E_coli_16S_10	2588695	1554	1467	1467	28	1494	1	1467	1467	100	1467	27	0	60	0	1467	1
E_coli_16S_10	2588696	1554	1467	1467	28	1494	1	1467	1467	100	1467	27	0	60	0	1467	1
E_coli_16S_10	4367514	1554	1467	1467	28	1494	1	1467	1467	100	1467	27	0	60	0	1467	1
E_coli_16S_10	2245316	1554	1467	1467	28	1494	1	1467	1467	100	1467	27	0	60	0	1467	1
E_coli_16S_10	4409346	1554	1465	1465	30	1494	1	1465	1465	100	1465	29	0	60	0	1465	1
E_coli_16S_10	163320	1554	1464	1464	33	1496	1	1464	1464	100	1464	32	0	58	0	1464	1
E_coli_16S_10	671435	1554	1464	1464	21	1484	1	1464	1464	100	1464	20	0	70	0	1464	1
E_coli_16S_10	787712	1554	1464	1464	21	1484	1	1464	1464	100	1464	20	0	70	0	1464	1
E_coli_16S_10	2892384	1554	1464	1464	30	1493	1	1464	1464	100	1464	29	0	61	0	1464	1
E_coli_16S_10	254772	1554	1464	1464	28	1491	1	1464	1464	100	1464	27	0	63	0	1464	1
E_coli_16S_10	136731	1554	1464	1464	28	1491	1	1464	1464	100	1464	27	0	63	0	1464	1
E_coli_16S_10	254101	1554	1464	1464	28	1491	1	1464	1464	100	1464	27	0	63	0	1464	1
E_coli_16S_10	229873	1554	1464	1464	28	1491	1	1464	1464	100	1464	27	0	63	0	1464	1
E_coli_16S_10	28317	1554	1461	1461	27	1487	1	1461	1461	100	1461	26	0	67	0	1461	1
E_coli_16S_10	2326504	1554	1460	1460	30	1489	1	1460	1460	100	1460	29	0	65	0	1460	1
E_coli_16S_10	3442177	1554	1460	1460	31	1490	1	1460	1460	100	1460	30	0	64	0	1460	1
E_coli_16S_10	166715	1554	1459	1459	40	1498	1	1459	1459	100	1459	39	0	56	0	1459	1
E_coli_16S_10	170735	1554	1459	1459	39	1497	1	1459	1459	100	1459	38	0	57	0	1459	1
E_coli_16S_10	4464182	1554	1459	1459	35	1493	1	1459	1459	100	1459	34	0	61	0	1459	1
E_coli_16S_10	4139748	1554	1459	1459	35	1493	1	1459	1459	100	1459	34	0	61	0	1459	1
E_coli_16S_10	168955	1554	1458	1458	40	1497	1	1458	1458	100	1458	39	0	57	0	1458	1
E_coli_16S_10	3588112	1554	1457	1457	30	1486	1	1457	1457	100	1457	29	0	68	0	1457	1
E_coli_16S_10	162303	1554	1456	1456	41	1496	1	1456	1456	100	1456	40	0	58	0	1456	1
E_coli_16S_10	1807628	1554	1456	1456	34	1489	1	1456	1456	100	1456	33	0	65	0	1456	1
E_coli_16S_10	1978044	1554	1456	1456	33	1488	1	1456	1456	100	1456	32	0	66	0	1456	1
E_coli_16S_10	2849732	1554	1453	1453	40	1492	1	1453	1453	100	1453	39	0	62	0	1453	1
E_coli_16S_10	4402856	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_10	4368268	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_10	4315879	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_10	607461	1554	1446	1446	97	1542	1	1446	1446	100	1446	96	0	12	0	1446	1
E_coli_16S_10	329810	1554	1435	1435	8	1442	1	1435	1435	100	1435	7	0	112	0	1435	1
E_coli_16S_10	322412	1554	1419	1419	51	1469	1	1419	1419	100	1419	50	0	85	0	1419	1
E_coli_16S_10	136236	1554	1418	1418	50	1467	1	1418	1418	100	1418	49	0	87	0	1418	1
E_coli_16S_10	4451306	1554	1418	1418	125	1542	1	1418	1418	100	1418	124	0	12	0	1418	1
E_coli_16S_10	366484	1554	1414	1414	56	1469	1	1414	1414	100	1414	55	0	85	0	1414	1
E_coli_16S_10	139675	1554	1411	1411	53	1463	1	1411	1411	100	1411	52	0	91	0	1411	1
E_coli_16S_10	3942937	1554	1406	1406	56	1461	1	1406	1406	100	1406	55	0	93	0	1406	1
E_coli_16S_10	4450036	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_10	4315380	1554	1403	1403	140	1542	1	1403	1403	100	1403	139	0	12	0	1403	1
E_coli_16S_10	4309114	1554	1389	1389	50	1438	1	1389	1389	100	1389	49	0	116	0	1389	1
E_coli_16S_10	4482591	1554	1383	1383	65	1447	1	1383	1383	100	1383	64	0	107	0	1383	1
E_coli_16S_10	4432926	1554	1378	1378	65	1442	1	1378	1378	100	1378	64	0	112	0	1378	1
E_coli_16S_10	4399562	1554	1373	1373	77	1449	1	1373	1373	100	1373	76	0	105	0	1373	1
E_coli_16S_10	4312525	1554	1368	1368	82	1449	1	1368	1368	100	1368	81	0	105	0	1368	1
E_coli_16S_10	4312529	1554	1368	1368	82	1449	1	1368	1368	100	1368	81	0	105	0	1368	1
E_coli_16S_10	4442445	1554	1368	1368	82	1449	1	1368	1368	100	1368	81	0	105	0	1368	1
E_coli_16S_10	2929847	1554	1367	1367	97	1463	1	1367	1367	100	1367	96	0	91	0	1367	1
E_coli_16S_10	2806522	1554	1363	1363	97	1459	1	1363	1363	100	1363	96	0	95	0	1363	1
E_coli_16S_10	4444074	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4294695	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4358294	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4312528	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4312526	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4307896	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4300640	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4300637	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4300635	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4465733	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4465735	1554	1362	1362	82	1443	1	1362	1362	100	1362	81	0	111	0	1362	1
E_coli_16S_10	4312527	1554	1361	1361	83	1443	1	1361	1361	100	1361	82	0	111	0	1361	1
E_coli_16S_10	4403490	1554	1361	1361	83	1443	1	1361	1361	100	1361	82	0	111	0	1361	1
E_coli_16S_10	4473711	1554	1359	1359	83	1441	1	1359	1359	100	1359	82	0	113	0	1359	1
E_coli_16S_10	4300639	1554	1359	1359	82	1440	1	1359	1359	100	1359	81	0	114	0	1359	1
E_coli_16S_10	4298402	1554	1359	1359	82	1440	1	1359	1359	100	1359	81	0	114	0	1359	1
E_coli_16S_10	2077776	1554	1358	1358	90	1447	1	1358	1358	100	1358	89	0	107	0	1358	1
E_coli_16S_10	572286	1554	1355	1355	82	1436	1	1355	1355	100	1355	81	0	118	0	1355	1
E_coli_16S_10	4337531	1554	1355	1355	82	1436	1	1355	1355	100	1355	81	0	118	0	1355	1
E_coli_16S_10	665265	1554	1355	1355	82	1436	1	1355	1355	100	1355	81	0	118	0	1355	1
E_coli_16S_10	4465730	1554	1351	1351	89	1439	1	1351	1351	100	1351	88	0	115	0	1351	1
E_coli_16S_10	4463787	1554	1348	1348	81	1428	1	1348	1348	100	1348	80	0	126	0	1348	1
E_coli_16S_10	4439226	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_10	4312311	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_10	4363649	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_10	4319740	1554	1331	1331	212	1542	1	1331	1331	100	1331	211	0	12	0	1331	1
E_coli_16S_13	4485631	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4485632	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4419919	1553	1542	1542	1	1542	1	1542	1542	100	1542	0	0	11	0	1542	1
E_coli_16S_13	2654428	1553	1542	1542	1	1542	1	1542	1542	100	1542	0	0	11	0	1542	1
E_coli_16S_13	4331507	1553	1542	1542	1	1542	1	1542	1542	100	1542	0	0	11	0	1542	1
E_coli_16S_13	4419343	1553	1542	1542	1	1542	1	1542	1542	100	1542	0	0	11	0	1542	1
E_coli_16S_13	236627	1553	1542	1542	1	1542	1	1542	1542	100	1542	0	0	11	0	1542	1
E_coli_16S_13	9673	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	44734	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	285720	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3872096	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4414197	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	959241	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3225329	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2435721	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3941544	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4400469	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2997932	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4339525	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4396158	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	1662020	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4468247	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	1978484	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4324984	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2784266	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4372378	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4413549	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3863785	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4444694	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4447634	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4456291	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2341108	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3347745	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2714332	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4438518	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4391807	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4355901	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4377685	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4426002	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4327390	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3420287	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2746544	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	1665756	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4362874	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4385234	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4470996	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4402414	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2718762	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4361645	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4387112	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2031812	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4428530	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4357251	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3713912	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3616576	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4390504	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	1523294	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2783526	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	3309259	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4333258	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2821728	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	1653133	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4346463	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	1696780	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4371394	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4440871	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4340715	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2461352	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4482177	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2125996	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	2249576	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4423333	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4368330	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	1603521	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4403252	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4372596	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4297684	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4336009	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4369713	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4456367	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4361211	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4391391	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4333172	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4303690	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4294982	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4407790	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4470852	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4339534	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4447333	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4311782	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4432427	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4445538	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	836673	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	9724	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4444026	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	138363	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	9701	1553	1544	1542	1	1542	3	1544	1542	100	1542	0	2	11	0	1542	1
E_coli_16S_13	4410225	1553	1537	1537	4	1540	1	1537	1537	100	1537	3	0	13	0	1537	1
E_coli_16S_13	4424497	1553	1537	1537	4	1540	1	1537	1537	100	1537	3	0	13	0	1537	1
E_coli_16S_13	4469793	1553	1537	1537	4	1540	1	1537	1537	100	1537	3	0	13	0	1537	1
E_coli_16S_13	4324919	1553	1531	1531	4	1534	1	1531	1531	100	1531	3	0	19	0	1531	1
E_coli_16S_13	3892701	1553	1529	1529	6	1534	1	1529	1529	100	1529	5	0	19	0	1529	1
E_coli_16S_13	1126952	1553	1504	1504	20	1523	1	1504	1504	100	1504	19	0	30	0	1504	1
E_coli_16S_13	688236	1553	1490	1490	17	1506	1	1490	1490	100	1490	16	0	47	0	1490	1
E_coli_16S_13	671525	1553	1490	1490	17	1506	1	1490	1490	100	1490	16	0	47	0	1490	1
E_coli_16S_13	788474	1553	1490	1490	17	1506	1	1490	1490	100	1490	16	0	47	0	1490	1
E_coli_16S_13	791421	1553	1490	1490	17	1506	1	1490	1490	100	1490	16	0	47	0	1490	1
E_coli_16S_13	735943	1553	1489	1489	18	1506	1	1489	1489	100	1489	17	0	47	0	1489	1
E_coli_16S_13	710890	1553	1481	1481	26	1506	1	1481	1481	100	1481	25	0	47	0	1481	1
E_coli_16S_13	737924	1553	1481	1481	26	1506	1	1481	1481	100	1481	25	0	47	0	1481	1
E_coli_16S_13	231311	1553	1480	1480	20	1499	1	1480	1480	100	1480	19	0	54	0	1480	1
E_coli_16S_13	781775	1553	1477	1477	30	1506	1	1477	1477	100	1477	29	0	47	0	1477	1
E_coli_16S_13	629680	1553	1471	1471	36	1506	1	1471	1471	100	1471	35	0	47	0	1471	1
E_coli_16S_13	719938	1553	1471	1471	36	1506	1	1471	1471	100	1471	35	0	47	0	1471	1
E_coli_16S_13	734909	1553	1471	1471	36	1506	1	1471	1471	100	1471	35	0	47	0	1471	1
E_coli_16S_13	753913	1553	1471	1471	36	1506	1	1471	1471	100	1471	35	0	47	0	1471	1
E_coli_16S_13	605404	1553	1471	1471	36	1506	1	1471	1471	100	1471	35	0	47	0	1471	1
E_coli_16S_13	163209	1553	1470	1470	28	1497	1	1470	1470	100	1470	27	0	56	0	1470	1
E_coli_16S_13	171108	1553	1469	1469	28	1496	1	1469	1469	100	1469	27	0	57	0	1469	1
E_coli_16S_13	774417	1553	1469	1469	36	1504	1	1469	1469	100	1469	35	0	49	0	1469	1
E_coli_16S_13	169570	1553	1468	1468	28	1495	1	1468	1468	100	1468	27	0	58	0	1468	1
E_coli_16S_13	168721	1553	1468	1468	28	1495	1	1468	1468	100	1468	27	0	58	0	1468	1
E_coli_16S_13	163640	1553	1468	1468	28	1495	1	1468	1468	100	1468	27	0	58	0	1468	1
E_coli_16S_13	167968	1553	1467	1467	28	1494	1	1467	1467	100	1467	27	0	59	0	1467	1
E_coli_16S_13	2588695	1553	1467	1467	28	1494	1	1467	1467	100	1467	27	0	59	0	1467	1
